Lampen_ID;XREF;YREF
07763;566692.43;5951122.33
07764;566722.29;5951131.92
07765;566749.97;5951143.60
07766;566665.46;5951116.10
07767;566636.85;5951112.59
07768;566781.70;5951159.48
07769;566807.16;5951174.51
07770;566831.05;5951189.24
07771;566860.65;5951207.82
07772;566976.81;5951279.23
07773;566914.15;5951240.90
07774;566946.00;5951260.50
07775;566883.38;5951222.43
07776;567121.34;5951366.83
07777;567147.05;5951382.38
07778;567173.59;5951398.10
07779;567196.83;5951410.41
07780;567001.32;5951293.90
07781;566999.74;5951311.05
07782;567027.21;5951309.69
07783;567057.47;5951328.07
07784;567087.05;5951346.05
07785;567724.55;5951443.31
07786;567699.02;5951434.67
07787;567649.70;5951453.09
07788;567633.81;5951476.70
07789;567690.33;5951460.48
07790;567651.81;5951471.92
07791;567601.77;5951466.12
07792;567546.06;5951481.25
07793;567508.09;5951492.18
07794;567497.27;5951516.70
07795;567531.17;5951504.06
07796;567330.20;5951562.08
07797;567375.79;5951545.15
07798;567354.10;5951537.58
07799;567391.75;5951527.29
07800;567411.48;5951535.52
07801;567424.04;5951518.46
07802;567453.36;5951525.28
07803;567464.22;5951507.01
07804;567276.03;5951719.69
07805;567297.30;5951696.18
07806;567282.20;5951670.00
07807;567307.09;5951640.10
07808;567312.53;5951612.32
07809;567319.88;5951582.96
07810;567300.69;5951561.70
07811;567290.15;5951895.55
07812;567291.79;5951811.60
07813;567290.74;5951865.74
07814;567291.31;5951836.05
07815;567292.58;5951779.36
07816;567293.18;5951749.28
07817;567268.82;5951924.06
07818;567157.38;5951935.47
07819;567160.44;5951953.59
07820;567164.04;5951983.31
07821;567167.96;5952015.61
07822;567171.43;5952045.36
07823;567175.15;5952077.04
07824;567133.97;5951940.39
07825;567102.15;5951951.89
07826;567070.18;5951961.82
07827;566900.25;5953030.77
07828;566852.82;5953062.60
07829;566773.62;5953083.50
07830;566730.49;5953110.38
07831;566686.18;5953137.93
07832;566712.83;5953173.27
07833;566736.91;5953205.60
07834;566776.85;5953190.46
07835;566646.91;5953162.47
07836;566454.25;5952767.06
07837;566455.20;5952732.35
07838;566456.21;5952697.34
07839;566457.19;5952662.75
07840;566447.05;5952636.14
07841;566695.33;5952386.62
07842;566694.58;5952332.38
07843;566702.21;5952361.58
07844;568006.09;5949608.44
07845;567998.24;5949643.15
07846;567990.42;5949677.38
07847;568057.62;5949700.54
07848;568095.56;5949710.85
07849;568102.02;5949675.32
07850;568124.51;5949645.80
07851;568044.96;5949600.69
07852;568035.98;5949635.38
07853;568027.94;5949670.23
07854;567975.94;5949790.40
07855;568053.14;5949894.44
07856;568056.01;5949854.51
07857;568199.23;5949941.78
07858;568200.48;5949909.51
07859;568279.17;5949896.97
07860;568242.95;5949885.76
07861;568203.25;5949873.36
07862;568167.20;5949861.30
07863;568080.15;5949804.93
07864;568066.90;5949775.43
07865;568097.23;5949787.35
07866;568103.41;5949751.11
07867;568021.39;5949700.20
07868;568015.21;5949728.99
07869;568009.58;5949756.52
07870;568005.05;5949786.29
07871;568025.91;5949807.17
07872;568059.44;5949822.65
07873;568088.75;5949835.57
07874;568118.29;5949847.72
07875;565968.83;5953219.05
07876;565985.62;5953186.12
07877;566009.12;5953124.68
07878;566004.20;5953157.62
07879;566039.88;5953159.98
07880;566070.80;5953152.95
07881;566051.03;5953209.94
07882;566066.68;5953179.51
07883;565860.33;5953181.48
07884;565924.83;5953224.37
07885;565903.49;5953209.31
07886;565885.06;5953195.22
07887;566015.56;5953289.59
07888;565994.94;5953272.83
07889;565973.51;5953257.94
07890;565948.49;5953240.46
07891;566020.38;5953275.57
07892;566095.78;5953372.69
07893;566075.85;5953353.11
07894;566053.53;5953330.47
07895;566032.49;5953308.01
07896;566107.95;5953356.34
07897;566094.97;5953341.57
07898;566081.73;5953326.49
07899;566068.21;5953311.20
07900;566055.06;5953297.09
07901;566038.84;5953283.64
07902;566272.61;5953372.60
07903;566271.78;5953394.25
07904;566242.81;5953408.48
07905;566211.79;5953411.53
07906;566183.64;5953408.70
07907;566154.39;5953402.49
07908;566125.07;5953392.74
07909;566255.80;5953381.05
07910;566237.67;5953385.75
07911;566219.37;5953389.68
07912;566200.11;5953389.20
07913;566180.95;5953384.86
07914;566162.80;5953380.37
07915;566143.81;5953375.67
07916;566127.03;5953366.90
07917;566558.33;5953324.80
07918;566562.30;5953341.76
07919;566534.41;5953346.32
07920;566503.36;5953351.45
07921;566474.63;5953356.12
07922;566449.12;5953360.22
07923;566424.81;5953363.99
07924;566399.74;5953367.95
07925;566375.86;5953371.66
07926;566351.09;5953375.57
07927;566326.64;5953379.50
07928;566298.56;5953384.76
07929;566542.71;5953327.34
07930;566524.06;5953330.36
07931;566505.15;5953333.43
07932;566485.88;5953336.49
07933;566467.96;5953339.37
07934;566449.26;5953342.38
07935;566430.30;5953345.48
07936;566411.62;5953348.47
07937;566392.49;5953351.95
07938;566336.56;5953360.73
07939;566317.20;5953363.81
07940;566298.60;5953366.79
07941;567150.96;5953258.08
07942;567118.77;5953264.41
07943;567087.80;5953270.52
07944;567056.76;5953276.62
07945;567025.35;5953282.81
07946;566991.70;5953285.53
07947;566968.33;5953281.39
07948;566938.22;5953286.60
07949;566906.84;5953292.51
07950;566876.74;5953296.99
07951;566851.96;5953300.78
07952;566826.03;5953304.72
07953;566801.27;5953308.43
07954;566771.63;5953312.51
07955;566746.66;5953315.72
07956;566721.62;5953318.80
07957;566696.99;5953321.87
07958;566672.49;5953324.93
07959;566647.23;5953328.01
07960;566619.34;5953332.32
07961;566589.81;5953337.19
07962;567140.90;5953236.57
07963;567108.78;5953243.11
07964;567077.47;5953250.33
07965;567045.60;5953256.59
07966;567014.67;5953262.62
07967;566982.21;5953267.20
07968;566951.87;5953274.31
07969;566635.14;5953313.52
07970;566616.95;5953315.25
07971;566597.47;5953318.51
07972;566578.32;5953321.61
07973;567560.83;5953183.23
07974;567548.39;5953195.67
07975;567503.22;5953188.92
07976;567471.99;5953192.25
07977;567439.02;5953195.75
07978;567408.01;5953199.03
07979;567376.48;5953202.54
07980;567344.72;5953206.13
07981;567312.86;5953209.98
07982;567281.25;5953214.18
07983;567249.58;5953218.74
07984;567217.93;5953223.54
07985;567186.33;5953228.73
07986;567167.68;5953242.29
07987;567184.75;5953251.44
07988;567216.33;5953245.28
07989;567247.92;5953239.90
07990;567279.77;5953235.76
07991;567312.63;5953232.07
07992;567346.86;5953228.25
07993;567381.86;5953224.41
07994;567416.16;5953220.66
07995;567450.91;5953216.90
07996;567485.88;5953213.11
07997;567520.88;5953209.97
07998;567562.83;5953210.52
07999;567710.96;5953214.52
08000;567641.36;5953211.83
08001;567676.16;5953212.41
08002;567695.07;5953189.28
08003;567659.60;5953188.45
08004;567625.81;5953188.28
08005;567590.58;5953187.40
08006;567580.54;5953194.48
08007;567606.51;5953210.40
08008;566334.43;5954094.05
08009;566339.59;5954122.68
08010;566345.78;5954152.66
08011;566352.76;5954180.02
08012;566361.80;5954209.07
08013;566368.99;5954232.94
08014;566376.30;5954256.02
08015;566383.81;5954280.57
08016;566392.93;5954316.74
08017;566401.08;5954355.16
08018;566429.77;5954504.50
08019;566423.64;5954471.45
08020;566417.47;5954440.48
08021;566411.01;5954407.05
08022;566395.39;5954661.47
08023;566411.25;5954618.34
08024;566428.14;5954570.85
08025;566432.88;5954533.39
08026;566376.78;5954716.39
08027;566384.89;5954687.65
08028;566356.60;5954774.26
08029;566366.70;5954744.99
08030;567130.98;5951714.73
08031;567146.72;5951676.24
08032;567163.71;5951634.84
08033;567181.08;5951592.83
08034;567189.84;5951554.99
08035;567189.09;5951517.43
08036;567187.82;5951478.43
08037;567196.21;5951456.27
08038;567139.62;5951598.87
08039;567127.88;5951632.71
08040;567152.95;5951070.68
08041;567126.33;5951054.38
08042;567098.26;5951038.08
08043;567070.73;5951019.04
08044;566853.89;5950923.56
08045;567043.16;5950995.67
08046;567023.02;5950971.44
08047;566993.92;5950950.38
08048;566973.61;5950923.31
08049;566966.44;5950933.99
08050;566939.33;5950917.73
08051;566948.51;5950907.76
08052;566912.29;5950901.33
08053;566920.12;5950893.09
08054;566883.84;5950884.32
08055;566847.41;5950863.78
08056;566819.38;5950844.63
08057;566795.88;5950825.60
08058;566769.52;5950800.79
08059;566989.70;5951080.36
08060;566965.79;5951044.46
08061;566977.10;5951023.99
08062;566930.65;5951108.24
08063;566915.08;5951144.06
08064;566859.26;5952802.98
08065;566869.27;5952780.91
08066;566861.96;5952759.88
08067;566875.56;5952847.83
08068;566876.35;5952824.38
08069;566856.45;5952831.36
08070;566837.70;5952837.91
08071;566776.75;5952730.35
08072;566793.81;5952724.31
08073;566809.90;5952718.60
08074;566825.60;5952708.98
08075;566795.88;5952613.76
08076;566820.35;5952617.03
08077;566802.37;5952632.51
08078;566809.17;5952652.11
08079;566815.70;5952671.02
08080;566822.46;5952690.44
08081;566855.16;5952740.32
08082;566848.08;5952720.06
08083;566156.28;5951053.36
08084;566163.78;5951084.64
08085;566174.26;5951114.14
08086;566139.22;5950977.85
08087;566131.69;5950939.44
08088;566125.94;5950901.17
08089;565923.39;5948697.50
08090;565946.95;5948674.65
08091;565919.63;5948728.15
08092;565912.33;5948776.09
08093;565916.43;5948751.76
08094;565914.88;5948941.94
08095;565913.41;5948910.50
08096;565911.80;5948878.43
08097;565910.37;5948846.58
08098;565905.14;5949069.15
08099;565911.44;5949037.98
08100;565915.34;5949006.16
08101;565916.15;5948974.08
08102;565879.56;5949170.32
08103;565889.13;5949131.90
08104;565897.10;5949099.92
08105;565848.02;5949293.54
08106;565857.09;5949260.76
08107;565864.93;5949229.66
08108;565872.84;5949197.74
08109;565839.70;5949322.24
08110;565833.17;5949357.05
08111;565825.86;5949386.77
08112;565817.93;5949418.70
08113;565810.06;5949450.20
08114;565802.28;5949482.29
08115;565793.31;5949513.82
08116;565782.77;5949545.14
08117;565771.87;5949576.79
08118;565760.80;5949608.16
08119;565777.97;5949610.69
08120;565785.95;5949586.42
08121;565755.54;5949641.25
08122;565752.24;5949651.67
08123;565735.11;5949682.16
08124;565723.61;5949712.64
08125;565713.97;5949744.23
08126;565702.08;5949776.65
08127;565690.67;5949807.46
08128;565679.58;5949836.49
08129;565669.10;5949866.41
08130;565655.75;5949870.90
08131;565620.56;5949861.78
08132;565652.65;5949924.81
08133;565645.68;5949957.27
08134;565639.20;5949990.80
08135;565633.84;5950019.51
08136;565628.79;5950048.64
08137;565624.95;5950074.48
08138;565622.24;5950104.46
08139;565618.51;5950128.11
08140;565619.91;5950158.41
08141;565623.47;5950190.56
08142;565625.62;5950226.85
08143;565649.88;5950400.60
08144;565629.13;5950288.32
08145;565631.02;5950321.24
08146;565632.89;5950353.50
08147;565634.72;5950385.18
08148;565636.55;5950417.05
08149;565638.33;5950447.86
08150;565627.27;5950256.52
08151;565644.62;5950556.81
08152;565645.48;5950589.55
08153;565634.73;5950691.95
08154;565636.49;5950723.15
08155;565629.83;5950759.31
08156;565750.57;5951189.52
08157;565769.74;5951224.28
08158;565795.65;5951271.96
08159;565757.84;5951212.79
08160;565768.79;5951234.76
08161;565777.06;5951251.38
08162;565788.69;5951274.76
08163;565796.57;5951290.50
08164;565631.80;5950792.09
08165;565632.71;5950829.02
08166;565635.19;5950863.89
08167;565637.46;5950883.92
08168;565645.78;5950933.53
08169;565654.07;5950966.86
08170;565663.83;5951001.58
08171;565717.06;5951127.89
08172;565733.67;5951158.78
08173;565640.23;5950922.43
08174;565674.45;5951033.06
08175;565687.02;5951064.98
08176;565701.10;5951096.30
08177;565877.81;5951388.27
08178;565894.02;5951418.20
08179;565907.61;5951454.31
08180;565918.27;5951483.68
08181;565926.18;5951518.09
08182;565933.34;5951550.51
08183;565941.42;5951585.85
08184;565947.73;5951620.39
08185;565831.11;5951338.99
08186;565862.18;5951356.20
08187;565812.23;5951309.72
08191;565978.67;5951864.10
08192;565975.93;5951832.91
08193;565973.50;5951797.30
08194;565969.43;5951759.10
08195;565966.11;5951718.18
08196;565947.21;5951768.16
08206;565993.95;5952286.99
08207;565988.25;5952386.84
08208;565991.21;5952360.85
08209;565993.11;5952320.64
08210;565930.54;5952289.11
08211;565969.14;5952468.03
08212;565962.06;5952496.93
08213;565955.25;5952524.41
08214;565911.65;5952699.94
08215;565920.87;5952662.43
08216;565939.02;5952589.96
08217;565948.22;5952553.14
08218;565931.57;5952619.53
08219;565996.34;5952631.19
08220;565958.27;5952639.68
08221;565874.30;5952865.95
08222;565880.07;5952832.43
08223;565888.84;5952792.50
08224;565896.54;5952759.85
08225;565858.24;5953070.01
08226;565858.91;5953039.21
08227;565864.13;5952999.66
08228;565864.67;5952970.03
08229;565867.07;5952939.92
08230;565871.01;5952909.62
08231;565850.40;5953155.80
08232;565852.28;5953127.87
08233;565854.51;5953101.02
08234;565847.07;5953195.46
08235;565843.62;5953236.87
08236;565839.54;5953279.51
08237;565835.11;5953322.02
08238;565831.99;5953359.82
08239;565828.71;5953398.93
08240;565825.60;5953436.70
08241;565822.80;5953470.74
08242;565819.99;5953504.56
08243;565816.95;5953540.97
08244;565814.45;5953579.65
08245;565811.39;5953630.03
08246;565807.01;5953679.88
08247;565803.12;5953714.29
08248;565802.37;5953755.61
08249;565796.21;5953787.25
08250;565797.10;5953817.05
08251;565793.60;5953859.80
08252;565790.62;5953895.57
08253;565782.01;5953961.52
08254;565779.48;5953991.63
08255;565776.79;5954019.46
08256;565774.17;5954047.04
08257;565771.34;5954076.89
08258;565766.80;5954119.11
08259;565764.21;5954144.87
08260;565761.59;5954177.27
08261;565756.89;5954219.07
08262;565751.81;5954260.33
08263;565748.85;5954294.37
08264;565747.86;5954331.85
08265;565741.01;5954368.70
08266;565737.83;5954398.02
08267;565741.74;5954408.67
08268;565721.72;5954526.73
08269;565724.89;5954495.25
08270;565728.84;5954463.52
08271;565734.06;5954429.73
08272;565822.09;5954415.26
08273;565781.89;5954412.57
08274;565718.22;5954558.09
08275;565714.42;5954590.72
08276;565710.77;5954620.84
08277;565707.36;5954651.43
08278;565703.52;5954684.05
08279;565699.90;5954714.91
08280;565696.08;5954751.11
08281;565691.74;5954788.21
08282;565687.66;5954827.52
08283;565684.46;5954858.10
08284;565684.07;5954890.99
08285;565681.91;5954927.96
08286;565675.89;5954960.99
08287;565673.54;5954990.55
08288;565670.82;5955023.55
08289;565668.84;5955062.35
08290;565666.46;5955094.98
08291;565664.25;5955132.84
08292;565662.08;5955170.14
08293;565661.02;5955202.23
08294;565659.85;5955230.76
08295;565657.78;5955265.75
08296;565656.55;5955296.80
08297;565654.62;5955322.83
08298;565650.70;5955353.23
08299;565642.83;5955381.53
08300;565540.71;5955563.86
08301;565556.99;5955537.84
08302;565574.83;5955513.70
08303;565591.58;5955488.80
08304;565609.78;5955461.27
08305;565621.67;5955437.40
08306;565633.34;5955410.66
08307;565418.14;5955925.97
08308;565523.60;5955595.27
08309;565511.68;5955618.26
08310;565501.56;5955643.75
08311;565491.62;5955673.42
08312;565482.69;5955701.71
08313;565474.15;5955732.22
08314;565463.96;5955760.36
08315;565454.84;5955788.81
08316;565446.12;5955818.41
08317;565438.23;5955848.58
08318;565433.29;5955876.22
08319;565432.80;5955904.84
08320;565499.86;5955599.38
08321;565244.96;5956466.44
08322;565226.07;5956501.36
08323;565206.82;5956535.69
08324;565186.90;5956570.93
08325;565167.05;5956605.41
08326;565410.47;5955963.95
08327;565395.79;5955995.53
08328;565383.95;5956026.51
08329;565370.56;5956066.25
08330;565362.66;5956090.41
08331;565350.77;5956128.38
08332;565341.52;5956158.66
08333;565332.91;5956187.42
08334;565323.73;5956218.69
08335;565314.18;5956250.51
08336;565304.50;5956282.81
08337;565295.80;5956311.78
08338;565286.23;5956343.41
08339;565276.83;5956374.68
08340;565268.37;5956403.03
08341;565259.09;5956430.35
08342;565148.07;5956638.61
08358;567305.08;5949325.84
08359;567326.67;5949351.37
08360;567347.26;5949375.60
08361;567240.25;5949254.46
08362;567262.20;5949274.91
08363;567281.83;5949298.39
08364;567272.64;5949320.09
08365;567230.28;5949357.80
08366;567248.80;5949345.51
08367;565711.16;5955340.75
08368;566634.51;5952284.04
08369;566668.35;5952280.72
08370;566677.76;5952286.83
08371;566687.78;5952306.66
08372;566681.90;5952319.74
08373;566651.25;5952327.94
08374;566691.64;5952276.57
08375;566720.32;5952268.85
08376;566834.03;5948961.04
08377;566798.87;5948953.20
08378;566860.00;5951292.71
08379;566862.82;5951342.00
08380;566866.44;5951379.66
08381;566870.71;5951420.17
08382;566004.31;5952431.41
08383;566025.35;5952433.11
08384;566049.69;5952437.31
08385;565979.11;5952440.13
08386;566112.11;5952463.13
08387;566147.87;5952462.71
08388;566309.12;5952444.30
08389;566266.67;5952455.16
08390;566236.92;5952462.78
08391;566208.32;5952468.23
08392;566177.83;5952465.42
08393;566617.03;5952365.21
08394;566578.29;5952375.07
08395;566541.44;5952384.58
08396;566502.37;5952394.61
08397;566462.20;5952404.85
08398;566426.97;5952413.96
08399;566382.79;5952425.28
08400;566344.79;5952435.10
08401;565845.44;5949802.40
08402;565740.99;5949769.60
08403;565781.20;5949787.81
08404;565922.00;5949904.83
08405;565890.35;5949911.69
08406;565884.97;5949878.65
08407;565904.25;5949874.39
08408;565908.00;5949813.05
08409;565946.92;5949848.22
08410;565962.96;5949885.81
08411;565917.64;5949973.63
08412;565923.29;5949940.60
08413;565891.33;5949945.09
08414;565984.59;5949949.71
08415;565958.09;5950000.14
08416;565915.07;5950008.51
08417;565929.10;5950052.69
08418;565848.61;5950040.63
08419;565875.33;5950036.70
08420;566482.62;5948707.32
08421;566487.19;5948732.20
08422;566516.13;5948749.08
08423;566763.27;5953760.45
08424;566779.78;5953778.86
08425;566793.95;5953793.69
08426;566810.29;5953810.88
08427;566825.54;5953826.92
08428;566840.15;5953842.22
08429;566856.57;5953859.54
08430;566872.14;5953875.96
08431;566887.25;5953891.89
08432;566905.63;5953905.82
08433;566924.81;5953919.72
08434;566947.89;5953924.93
08435;566971.94;5953942.49
08436;567002.07;5953964.34
08437;567033.58;5953987.42
08438;567042.83;5954036.55
08439;567052.15;5954085.68
08440;567059.61;5954125.68
08441;567448.77;5953968.80
08442;567414.69;5953970.41
08443;567385.54;5953971.82
08444;567349.58;5953973.52
08445;567315.37;5953975.10
08446;567477.64;5953958.69
08447;567208.11;5953972.53
08448;567186.22;5953919.52
08449;567200.03;5953897.99
08450;567187.71;5953950.34
08451;567243.25;5953970.82
08452;566252.49;5952017.44
08453;566269.18;5952047.99
08454;566273.08;5952071.38
08455;566236.40;5952053.94
08456;566240.76;5952077.88
08457;566216.99;5951994.71
08458;566183.96;5952000.83
08459;566153.65;5952006.74
08460;565827.64;5948532.58
08461;563939.18;5948188.55
08462;564630.93;5948404.65
08463;564211.59;5946882.82
08464;564002.18;5946519.43
08465;564320.05;5946405.30
08466;564296.94;5946382.40
08467;564273.45;5946359.27
08468;564249.97;5946336.00
08469;564226.71;5946312.91
08470;564203.26;5946289.88
08471;564179.92;5946266.82
08472;564156.52;5946243.69
08473;564266.85;5948378.74
08474;564701.77;5948366.51
08475;565213.85;5947635.42
08476;564968.92;5946743.07
08477;564850.99;5946782.23
08478;565002.27;5946740.38
08479;565414.77;5946384.58
08480;565432.85;5946359.09
08481;563311.89;5948259.96
08482;565807.30;5948548.22
08483;565815.71;5948541.34
08484;565558.17;5948552.40
08485;564124.84;5948517.85
08486;565251.52;5947818.86
08487;565325.31;5947037.27
08488;563832.84;5948198.61
08489;564386.73;5948520.35
08490;565008.68;5946979.11
08491;565392.82;5946408.93
08492;564419.48;5948111.46
08493;564400.21;5948087.93
08494;564304.69;5947750.67
08495;563890.72;5947621.84
08496;562803.62;5945088.72
08499;567147.36;5948887.38
08500;568625.01;5950077.65
08501;567421.25;5948826.70
08502;568306.87;5949732.71
08503;567434.37;5949608.61
08504;568019.55;5950301.71
08505;568249.69;5948960.56
08506;567041.28;5948967.79
08507;565369.74;5951490.29
08508;565355.88;5951469.54
08509;565362.78;5951479.88
08510;565470.10;5951230.69
08511;565490.56;5951206.76
08512;566949.73;5951080.14
08513;566901.13;5951167.64
08514;566888.73;5951191.76
08515;566765.39;5950965.40
08516;566720.91;5950935.47
08517;566691.65;5950909.68
08518;566667.07;5950882.83
08519;565987.83;5950218.74
08524;565260.54;5949677.86
08525;565639.33;5950629.59
08526;565635.88;5950666.71
08527;565467.90;5948946.18
08528;565679.21;5950077.52
08529;565401.70;5948955.47
08530;564549.31;5950291.53
08531;565090.49;5950504.70
08532;565041.66;5950484.55
08533;565429.31;5950545.99
08534;565459.41;5950548.30
08535;565491.47;5950548.26
08536;565536.13;5950541.03
08537;564717.50;5949837.46
08538;565236.55;5949859.63
08539;565232.25;5949842.93
08540;565262.77;5949831.64
08541;565287.74;5949017.01
08542;565261.92;5948978.98
08543;565259.13;5948941.43
08544;565175.03;5949124.58
08545;564624.38;5949035.76
08546;564612.32;5948996.73
08547;564632.25;5948899.71
08548;564552.31;5954430.50
08549;565616.42;5951692.94
08550;565621.47;5951679.46
08551;565714.33;5953594.39
08553;567637.33;5951545.57
08554;565898.19;5953729.55
29999;566676.20;5953273.79
30000;564542.40;5956666.84
30001;564523.77;5956579.91
30002;567649.78;5948767.70
30003;567685.33;5948782.90
30004;564603.63;5956636.74
30006;565222.82;5955506.86
30007;566447.93;5950941.01
30008;566335.10;5950703.81
30009;566699.83;5951660.83
30010;566676.62;5951645.72
30011;566685.19;5951730.07
30012;566688.09;5951758.45
30013;566942.43;5951042.40
30014;566924.48;5951047.59
30015;566871.94;5951114.14
30016;565539.73;5950249.90
30017;566510.27;5951567.42
30018;566521.01;5951580.13
30019;566567.84;5951566.12
30020;566557.09;5951555.70
30021;566531.95;5951548.42
30022;566546.80;5951588.69
30023;566534.26;5951596.62
30024;566544.15;5951540.57
30025;563654.43;5949741.06
30026;565937.01;5948735.20
30027;565967.16;5948735.04
30028;565996.87;5948734.81
30029;564844.44;5945709.21
30030;564870.44;5951050.12
30031;564920.29;5951001.12
30032;565434.12;5947806.64
30033;565451.23;5947925.61
30034;564602.18;5950734.58
30035;564572.33;5950610.80
30036;564562.71;5950571.60
30037;564542.40;5950488.84
30038;564471.52;5950792.40
30039;564491.38;5950784.80
30040;564511.63;5950777.01
30041;564552.30;5950761.28
30042;564579.14;5950750.85
30043;564395.47;5950805.94
30044;564415.00;5950797.43
30045;564433.08;5950806.66
30046;564438.99;5950810.06
30047;564433.64;5950833.07
30048;569505.12;5950682.81
30049;569393.36;5950725.08
30050;569356.68;5950740.58
30051;568993.89;5950470.22
30052;569064.03;5950463.96
30053;569133.62;5950458.97
30054;569583.99;5949881.88
30055;565008.67;5951464.91
30056;565038.59;5951457.72
30057;565070.42;5951449.85
30058;565112.13;5951444.16
30059;565144.73;5951436.17
30060;565177.79;5951429.22
30061;565206.96;5951422.40
30062;565235.63;5951414.30
30063;564590.92;5951365.50
30064;564564.03;5951354.33
30065;564518.72;5951347.84
30066;564495.74;5951329.37
30067;564480.40;5951306.05
30068;569021.44;5950069.41
30069;569037.47;5950100.31
30070;569072.20;5950170.42
30071;569087.27;5950201.00
30072;569121.21;5950269.55
30073;569151.65;5950333.62
30074;569165.08;5950361.94
30075;569199.14;5950466.51
30076;569231.59;5950569.63
30077;569285.59;5950693.73
30078;569306.66;5950727.48
30079;569155.48;5950686.39
30080;569237.63;5950652.60
30081;564254.21;5947814.62
30082;564205.12;5947784.11
30083;564179.12;5947767.92
30084;564168.11;5947751.24
30085;564152.74;5947733.85
30086;564175.22;5947726.62
30087;564197.29;5947705.82
30088;564213.65;5947722.26
30089;564229.85;5947739.35
30090;564226.69;5947782.43
30091;566101.80;5948529.24
30092;566260.49;5948672.98
30093;566255.64;5948686.04
30094;566218.11;5948683.80
30095;566174.77;5948682.78
30096;566155.85;5948656.18
30097;566141.27;5948637.23
30098;566117.75;5948642.14
30099;566101.14;5948647.73
30100;566072.56;5948648.56
30101;566058.92;5948652.54
30102;566058.71;5948684.66
30103;566070.24;5948685.98
30104;566077.73;5948701.93
30105;566099.88;5948692.33
30106;566112.75;5948700.48
30107;566136.67;5948698.37
30108;566144.32;5948691.06
30109;566091.62;5948715.55
30110;566099.38;5948729.05
30111;566118.75;5948708.89
30112;566128.34;5948709.70
30113;566116.21;5948748.16
30114;566125.94;5948748.07
30115;566120.09;5948787.78
30116;566129.71;5948785.93
30117;566130.91;5948825.98
30118;566139.98;5948822.39
30119;566143.02;5948862.43
30120;566159.69;5948852.21
30121;566116.09;5948678.01
30122;566123.25;5948680.13
30123;566114.51;5948675.51
30124;566132.26;5948674.00
30125;566113.99;5948674.10
30126;566113.37;5948671.22
30127;566114.40;5948670.66
30128;566136.01;5948669.74
30129;566136.98;5948669.35
30130;566136.35;5948666.47
30131;566135.41;5948664.26
30132;566134.12;5948662.64
30133;566118.77;5948663.99
30134;566126.96;5948660.78
30135;566158.87;5948728.58
30136;566191.75;5948749.77
30137;566219.24;5948769.45
30138;566256.08;5948799.91
30139;565072.05;5955506.08
30140;565069.69;5955469.77
30141;565093.38;5955431.66
30142;565102.56;5955388.28
30143;565111.89;5955344.33
30144;565121.23;5955300.55
30145;565130.77;5955256.34
30146;565140.16;5955212.25
30147;565148.75;5955168.44
30148;565151.91;5955123.77
30149;565144.64;5955079.28
30150;565158.10;5955041.15
30151;565170.73;5954997.96
30152;565179.91;5954954.19
30153;565189.48;5954910.15
30154;565203.51;5954867.36
30155;565359.18;5954390.96
30156;565359.19;5954415.59
30157;565359.06;5954442.56
30158;565337.88;5954483.27
30159;565370.14;5954483.35
30160;565395.90;5954483.94
30161;565443.37;5954476.14
30162;565467.34;5954476.68
30163;565482.75;5954485.44
30164;565306.99;5954477.72
30165;565307.01;5954447.09
30166;565306.91;5954416.14
30167;565307.02;5954399.52
30168;565306.89;5954385.91
30169;565276.27;5954436.43
30170;565276.17;5954417.47
30171;565276.02;5954399.37
30172;565275.90;5954385.31
30173;565274.42;5954364.48
30174;565018.05;5954516.60
30175;565012.49;5954488.70
30176;565007.51;5954463.83
30177;565036.81;5954493.70
30178;565032.88;5954472.96
30179;565027.71;5954446.36
30180;565177.33;5949097.53
30181;565146.76;5949092.75
30182;565135.96;5949118.67
30183;565152.83;5949139.07
30184;565186.85;5949147.27
30185;564695.96;5952550.11
30186;564671.09;5952592.09
30187;564727.00;5952584.84
30188;564730.93;5952608.39
30189;564705.80;5952613.54
30190;564736.72;5952642.53
30191;564711.81;5952647.90
30192;564740.94;5952677.28
30193;564719.19;5952682.00
30194;564746.99;5952712.06
30195;564724.96;5952716.21
30196;564752.54;5952746.37
30197;564730.80;5952750.72
30198;564758.23;5952781.14
30199;564736.61;5952784.99
30200;564764.33;5952815.80
30201;564742.40;5952819.36
30202;564770.06;5952850.05
30203;564748.26;5952853.83
30204;564775.77;5952883.92
30205;564753.83;5952886.36
30206;564781.64;5952918.34
30207;564759.59;5952920.68
30208;564787.32;5952953.09
30209;564765.39;5952955.01
30210;564793.66;5952987.69
30211;564771.18;5952989.54
30212;564799.03;5953022.42
30213;564776.85;5953023.89
30214;564805.05;5953056.92
30215;564780.55;5953058.44
30216;564816.55;5953089.06
30217;564790.28;5953092.26
30218;564836.35;5953117.86
30219;564810.62;5953123.01
30220;564862.51;5953140.61
30221;564836.13;5953148.56
30222;564893.52;5953156.16
30223;564864.89;5953167.95
30224;564897.59;5953180.82
30225;564927.44;5953163.19
30226;564932.30;5953186.01
30227;564962.35;5953161.65
30228;564967.35;5953183.85
30229;564995.21;5953150.20
30230;565000.72;5953173.69
30231;565024.33;5953130.62
30232;565031.46;5953156.88
30233;565061.23;5953137.48
30234;565085.55;5953094.44
30235;565091.42;5953120.72
30236;565117.85;5953082.60
30237;565123.06;5953106.00
30238;565151.93;5953070.82
30239;565155.87;5953093.95
